id,name,anonymous,hostProgramName,graduatingYear,isAlumni,jobTitle,tagline,createdAt,queryDate,program,overallScore,overall,curriculum,jobSupport,review_body,school
241937,"Shalin Scupham",0,"Software Engineering",2017,1,"software engineer","The most structured activity I've ever enjoyed",1/24/2018,2018-01-24,"Software Engineer Track: In-Person",4.3,5.0,4.0,4.0,"App Academy is everything they say it is-- it is demanding, rigorous, rewarding, all-consuming, high-stress, difficult, very fast, and satisfying. It's a massive commitment, but for many people, the commitment does pay off-- I have friends who have gotten... Read More Real Jobs right out of aA with no prior coding experience, within the stated NYC salary range. The hype is real-- App Academy is debatably the best boot camp in NYC, definitely in the top three. And as the field gets more crowded with entry-level devs, I think that the outcomes for graduates of less demanding programs are not nearly as positive. If you're going to do this thing, why not do it all the way?Like all school, you get out what you put in. But unlike other boot camps, if you don't put enough in, you'll be asked to leave-- our cohort shed about ten people who either had crippling test anxiety, poor time management, attempted to party or do other work during the cohort, or, more rarely, couldn't absorb the material. It's up to you whether this is more of a motivation or an inspiring call to fluency under time pressure than something that freaks you out and makes you want to cry. If you don’t like high-pressure testing, there may well be other boot camps that are a better fit, which would not mean you're dumb. Some people who've been asked to leave after failing assessments (with a relatively generous prorated refund and kind words) have gone on to be TA's at other boot camps!The thing about stress is that it can make you grow. This is a data-driven insight, based in real neuroscience-- it's evolutionarily adaptive for people to be imprinted with vivid memories when experiencing raised stress levels. Being confronted with more material than you could possibly work through is both intimidating and inspiring, and App Academy will often introduce new material before old has had a chance to sink in-- this means that you always have a ton going on in the background. The majority of the class has had dreams about code-- I had one just last night about a non-existent interactive blue screen of death app! You also end up with little option but to work on code from roughly 9a until 10 or 11 (at least) most nights, it's literally not possible to keep up otherwise. If you don't like other people controlling your schedule, this isn’t great. But nonconformists can do well here. Myself, I come from a background in nightlife and production. I’ve never been much for structure, I can barely enjoy bowling, what with their ‘lanes’ and ‘scoring systems.’ But having a path hewn ahead of us through the jungle of code education has been extremely helpful in helping me stay focussed and avoid wasting time-- they really do point you directly towards what will get you producing good work, learning more fundamental concepts, and collaborating well with others.While being demanding on your time, App Academy also asks for a lot of independence. Much of the curriculum is written in a relatively terse style that demands the reader both be able to read closely through dense instructions and to be comfortable doing more and more independent research as the curriculum goes on, just like a real dev. The teachers are available to get you unstuck, but you’re encouraged to learn more about solving your own problems every day, and when coding in pairs, you will do tons of mutual troubleshooting, basically proving to each other that you can both teach and learn-- it is very normal to just engage with whoever’s closest to you about whatever bug you’re in the middle of, and people uniformly treat that as an opportunity to practice teaching and cement knowlege than as an interruption. The job search requires you to have a lot of discipline and follow-through, and it is very likely you will continue self-educating exhaustively throughout your career. Is it for everybody? No! But if it's for you, it's the best place you could be. I am quite sure that learning this amount of stuff would have taken me at least a year independently, and that there would have been much longer periods of feeling stupidly stuck. People who do well here tend to have had some contact with STEM in college or previous jobs, stay positive without much rest, are more excited about code than they are the idea of a huge income, are really good communicators and pleasant to be around, don't tire of reading a lot, have some sense of design, are able to call out of almost all work and social engagements for a few months, and respond well to being asked to just try as hard as they can.Read Less",app-academy
241930,Anonymous,1,"Software Engineering",2017,1,NULL,"A great decision.",1/23/2018,2018-01-23,"Software Engineer Track: In-Person",5.0,5.0,5.0,5.0,"I decided to enroll at App Academy to jump start my career change to software engineering. I have a graduate degree in another professional field, and had been working in that field for five years. Given my established career, I had reservations as to... Read More whether the course would be challenging enough to warrant the expense and time commitment.My concerns were quickly alleviated once the course began. App Academy's curriculum is rigorous and challenging. The daily work load is basically endless, and you can learn as much as you have the energy for. After completing the course, I do not believe there is any other way I could have learned so much in the same amount of time. The curriculum forces you to push yourself, and in the end, you will be a competent developer.Read Less",app-academy
241900,"Rhema Boyo",0,"Software Engineering",2017,1,"Software Engineer","Best Decision I've Made So Far",1/22/2018,2018-01-22,"Software Engineer Track: In-Person",4.7,5.0,5.0,4.0,"Overall ExperienceI personally thought App Academy was incredibly fun precisely because of how challenging it was and it really was challenging. You are surrounded with incredibly bright people, with very interesting backgrounds, and you will push each... Read More other to get better everyday. CurriculumThe curriculum is easily the strongest part of App Academy. It is truly incredible how much knowledge you will walk away with if you are able to pace yourself and be consistent in doing all of the readings and preparing for the lectures everyday. They offer a lot, but they also require a lot out of you and it is difficult to keep up unless you are able to motivate yourself everyday.Luckily they provide intrinsic motivation due to pair programming and assessments. Knowing that you have to work with a different person everyday helps you make sure to try to get a good understanding of the subject matter so that you don't slow your partner down. Most importantly knowing that you could be kicked out by failing too many assessments will also motivate you to keep up. This was a main motivator for me attending, because I knew it would always keep me on my toes.At the end of the main curriculum you will be able to build a fullstack web application that is dynamic, complex, and impressive. That ten day project will be one of the most tiring experiences of your life, but you will be quite proud when you are done. Be sure to celebrate with your cohort mates when it's over.DiversityI added this category because I think it's important to note that App Academy is below average when it comes to racial/gender diversity. My cohort was about 5% women and 10-15% non white/asian. This did not affect my experience at all, as someone from an under-represented group, but I cannot speak for everyone and thought it should be noted for others considering App Academy.InstructorsThe instructors are usually App Academy grads. There is a question button during pair programming, which calls over a TA to assist you when you and your partner are stuck. They are all very cool, helpful, and the lectures are incredibly informative. The lectures will usually go over the reading and assignments for the night before and introduce some new material for the day ahead, so make sure you come prepared. Job AssistanceThe Job Search Curriculum in the last three weeks can feel a bit anticlimactic. You've just spent 9 weeks going 100mph and then all of the sudden things slow down quite a bit. It can be a good thing because everyone is a bit burnt out from the fullstack project, but I wish there was a way to keep a similar pace going. Here you will work on your portfolio, build a nice online presence, learn how to approach networking, applying, negotiating etc. Don't come in thinking App Academy is going to provide you with all kinds of contacts and connections. I don't think they have any more ability to get you a job than any other bootcamp. However, they have a great reputation with companies in NYC and SF and a huge alumni network in those respective cities. I attended App Academy in NYC and I can tell you there are companies that only hire App Academy grads because the curriculum is more in depth and the projects are more impressive. OutcomePersonally, I applied to 305 jobs, had 6 phone screens, 3 on-sites, 2 offers, and landed an awesome job at a startup in NYC 3 months after graduating and I couldn't be happier. The job search is an absolute grind, but don't get discouraged. Just stick with it, apply everywhere, and don't say no to yourself! You never know who will get a job, even if everyone applies to the same one. There is a lot of luck involved and each person is unique even though you all graduated from the same course.Be financially responsible, make sure you have enough of a safety net so that you can focus, and it'll all come together in the end.Read Less",app-academy
241733,"Isaac Seessel",0,"Software Engineering",2017,1,"Software Engineer ","Difficult, But Worth It",1/16/2018,2018-01-16,"Software Engineer Track: In-Person",5.0,5.0,5.0,5.0,"App Academy was definitely the hardest 3 months of my life. At times it was a bit brutal, with 10% of our cohort getting kicked out before the end of the program. The program is certainly not for everyone, but if you are a fast learner AND can dedicate... Read More pretty much your entire life to the program, you can get a job as a Software Engineer after this program. You certainly are expected to work as much as you everyday. Everyone is incredibly smart and motivated; I went to a top school in the United States, but found my peers here to be heads and tails above my university peers.That being said, they do deliberately pace the course so that you can keep up -- pushing you to the brink and then giving you a few days for the material to sink in. I was also able to take a small handful of days off, but some are unable to do so. I had absolutely NO computer science background before attending, and ended up getting a job within the first month following the program, so this program DEFINITELY fulfills its promises.Read Less",app-academy
241706,Anonymous,1,NULL,2017,1,NULL,"Great Program",1/16/2018,2018-01-16,NULL,4.3,4.0,4.0,5.0,"I learned a lot from this program. CS skills that vary from frontend React/Redux CSS HTML to backend languages ruby, rails, Js. Although it was a concise time period I was able to grasp most of the things taught.",app-academy
241650,Anonymous,1,"Software Engineering",2017,1,NULL,"Fantastic experience and education",1/12/2018,2018-01-12,"Software Engineer Track: In-Person",4.7,5.0,4.0,5.0,"The pros:Working with a group of motivated individuals is infectious and has you working as hard as you can to learn and understand the curriculum.The sheer density of how much you learn and run through is incredible given the time constraint.Instructors... Read More are kind and knowledgeable of every topic. They are also understanding that some students (myself included) have little to no experience.Cons:The pace at which the course moves can be overwhelming. Be ready to learn or you will be left behind. I recommend the bootcamp prep. It would have been nice to have a couple more weeks to fully understand certain topics.Neutral:Job Search is just starting. Will update this review in the future.Read Less",app-academy
241639,Anonymous,1,"Software Engineering",2017,1,NULL,"An intensive (but rewarding) experience",1/12/2018,2018-01-12,"Software Engineer Track: In-Person",5.0,5.0,5.0,NULL,"I am a student 9 weeks into the full-stack curriculum at the New York location. If I remember, I will go back and edit this after going through the job search. I have greatly enjoyed my time at App Academy so far. Looking back, it is astounding how much... Read More ground we have covered in that time. Myself and all my classmates have just finished our full stack web applications—and it amazes me how far we were able to take them. I remember sitting in the classroom on the first day, apprehensive and excited to start learning… since then it has been a whirlwind of learning and doing. You will look back and marvel at how far you have come in so little time. That being said, this program is hard work. You will need to steel yourself for long nights and stressful exams and projects. Some, of course, will have an easier time than others depending on your background and how well you’ve prepared for the bootcamp. But at one point or another, everyone who gets through puts in a lot of time and effort to do so.I have often been running on 5-7 hours of sleep—less on particularly intensive nights. I estimate I’ve put in roughly 80-90 working hours a week (more if you include my commute each day). If you want to keep up and get all the readings/activities done, expect to be spending many hours learning and coding. Fortunately, if you’re anything like me and most of my cohort-mates, then you’ll enjoy learning software development. By this point you’ve probably read a lot of reviews telling you App Academy is hard for many people. This is true. Some do not make it to the end. About 15 people from our class failed two assessments and a retake and were asked to leave as a result. However, I am a firm believer that if you’ve gotten through the applications process at App Academy, you have what it takes to make it to the end. If you end up going to App Academy, please believe in yourself, and work your ass off. A good number of my classmates failed the first assessment (by far the easiest one), bunkered down, and killed the rest. Do not be discouraged if you stumble. I’d like to close my review with some advice for prospective students. I have done fairly well with the program thus far and think it is prudent of my to share some of my preparation and study strategies that got me to where I am.1.	If you’re looking for introductory materials, I definitely recommend the MIT eDX course, ‘Introduction to Programming in Python’2.	Do as much preparation as possible. Of particular help to me was training fundamentals in Ruby on codewars. Aside from that, do what interests you from the options below:a.	Learn HTML5 and CSS3 at least to a basic level. In particular, learn the basic input types for html and how to use flex in CSS (look up flexbox froggy). If you can, try and recreate static versions of popular webpages from pure html and css.b.	Learn SQL. We did this is about half a week, but it was pretty rough for some. If you’re dedicated, you can do the same and not have to stress about it during the course.c.	Learn about the Model, View, Controller design pattern and its advantages/tradeoffs. Research ruby/rails or some other framework and see if you can learn the basics of app development. I would not recommend doing this before having a solid grounding in all the fundamentals though.d.	For the mathematically inclined with time before the course begins, go follow along with an algorithms course online. Learn big-O notation and algorithmic analysis. I personally followed along with the free MIT OCW lectures and assignments for 6.042J with Tom Leighton and 6.006 with Srini Devadas. If you already feel comfortable with basic programming and want to be ahead of the game for the job search, this is a good option for you. e.	If you really want to go the extra mile like me, go ahead and read a design patterns book (I used Head First Design Patterns, but Gang of Four is the canonical work to reference)3.	During the course, hit the ground running and do all the readings you can. Definitely drop all other responsibilities (or as many as possible). You don’t want to be dealing with anything else while tackling the curriculum. If you have a decent commute, it will be fairly impossible to do anything else. Speaking of the commute, preload the readings and download the videos they give you so you can watch them offline on your way there/back. If you can, study in the office around others where you can ask your classmates questions. If the homework is taking you too long, just send it up and put it away—you will be going over the material in greater detail tomorrow. 4.	Lastly, and most importantly: Make friends! You have the opportunity to study alongside many with similar motivations and career goals. Your classmates will be among your greatest resources during the course and moving forward. The people who are thriving in my cohort are largely those who made an effort to be social work with their classmates. Coming in to week 9, I can count a number of my them as good friends who I can expect to keep in contact with for years to come. For that reason alone, it was worth it to me to attend App Academy, and they’ve made my time here feel so nice. Good luck to all applicants and soon-to-be students!Read Less",app-academy
241047,Anonymous,1,NULL,2017,1,NULL,"Intense but Rewarding",1/11/2018,2018-01-11,NULL,5.0,5.0,5.0,NULL,"App Academy (NYC) was the best investment I've ever made. If you're willing to put in the time, you will come out having learned more than you thought possible. Make no mistake, it is a big time commitment. You should be fully prepared to spend a month... Read More doing prep work, then 9 weeks of 80+ hours per week. However, the staff on hand is amazing. All of the TAs are extremely helpful and responsive. There is always someone around to answer your questions. For me, the best part is coming out having actually made some really cool projects. The structure really helps reinforce topics: you watch videos and do readings as well as a short hw at night, then have a lecture on that material the next day and spend the rest of the day working through problems. Another great aspect of App Academy is the curriculum. You touch on everything you have to learn to be successful, and by the time your done it will be easy to adapt to new tools and technologies.Read Less",app-academy
241462,"Kegan Cunningham",0,"Software Engineering",2017,1,NULL,"Worth it, for the dedicated",1/9/2018,2018-01-09,"Software Engineer Track: In-Person",5.0,5.0,5.0,5.0,"App Academy is just as difficult as they claim. You really will need to spend upward of 85 hours a week on your studies if you want to be successful, but if you have the time and the discipline then don't be scared away. I've had very, very little free-time... Read More over the past months, but in exchange I've gained an extremely valuable skill in less time than I could have imagined before beginning the program.The instructors are top-notch. Everything in general is conducted extremely professionally, from the location and the building/amenities (I attended the NY branch), to the assessments and the projects. Before joining the program I was under the impression that I could have learned all of the same skills on my own, using free resources online. Looking back now, this miiiiight be possible, but it honestly would have taken me more than 10 times as long to do alone. Having the instructors on call, and the other students as pair-programmers was indispensable for me. Again, the program is totally worth it for those who are serious about becoming full-stack developers. But again, there is no hand-holding. If you think you can give it anything less than 90% of your time and attention, you will likely fail out.Read Less",app-academy
241459,"Abigail hersh",0,NULL,2017,1,NULL,"Great experience",1/8/2018,2018-01-08,NULL,5.0,5.0,5.0,5.0,"Attending App Academy has been an amazing and rewarding experience. I've learned so much more than I thought possible these past three months. It's a huge commitment, so be prepared to spend basically every waking moment thinking about code. You'll be... Read More dreaming about it too.The course does a great job of making programming accessible to everyone, no matter your background. The staff are extremely supportive and accessible, so there's always help when you need it. You also end up having a wonderful support system from your peers, since you end up spending most of your time with them and you all share the same struggles.I would definitely recommend App Academy to anyone who's willing to devote all of their time to code. If you fall behind at all it's really difficult to catch up, so make sure you're ready to dedicate all of your next three months to the program.Read Less",app-academy
241455,"Diana Shin",0,"Software Engineering",2017,1,NULL,"Really Intense but Rewarding Experience",1/8/2018,2018-01-08,"Software Engineer Track: In-Person",4.7,5.0,5.0,4.0,"As many of the reviews state below, it is a very intense program, but it is indeed rewarding. I'll discuss some reservations I had about App Academy, and some tips for future applicants/attendees. I come from a liberal arts background, and have never... Read More taken a computer science course before I started Jumpstart (a great way to get ready for App Academy's admissions process if you are offered a spot in the program). To be honest, I had reservations about the price tag of App Academy and whether it would be worth it ($22k+ is a lot of money).But as the course progressed, those reservations disappeared as I really realized that there was absolutely no way that I could have learned the amount of material on my own in such a short period of time. Prior to App Academy, I had a pretty decent job with great benefits at a private university, and part of the reason why I decided to leave that job was because of the amount of waste that I saw funded by student debt and high tuition prices. In contrast, App Academy's model of deferred tuition is still pretty revolutionary even if you have to pay a $5k deposit. I think part of what makes it work is that the student to instructor ratio is pretty low (I think it's around 1 to 8 or maybe 1 to 7 as we did loose 12 members of our cohort who did not pass the assessments). Again, that sort of student to instructor ratio is not something that is possible in most higher ed settings. There are 6 assessments throughout the course, and if you fail 2 (you are offered one opportunity for a retake after the second assessment), you are asked to leave the course. This causes a super stressful environment where many of the students are scared of failing out. The assessments do force you to internalize the material in a way that you probably wouldn't if you didn't have the assessments. In my opinion, the assessments are a flawed tool for measuring student progress, especially because it causes a lot of students to focus on just what would/could be on the test, but it is App Academy's way of measuring that you have the minimum amount of knowledge to continue progressing in the course (as I do think a few cohort mates who were asked to leave could have done well and finished if they had been allowed to stay). Aside from 1.5 to 2 hours of lecture, most of your day is spent pair programming with the same person for the whole day (for some projects, two days). Pair programming really does help you solidify your understanding, as you have to verbally communicate your thoughts to another person and vice versa, and forces you to stay on track the whole day. Except for maybe 2 instances, I found pair programming to be a very enjoyable experience. I will say that even if you've never taken a computer science course, and even if you struggle to keep up throughout most of the course, if you are comfortable with pushing your boundaries and keep up with the course material, you can succeed. Prior to starting the actual course, App Academy gives you materials (Alpha course) to study on your own. Make sure you do all of it (twice, if possible!) and give yourself time to do it. This will set you up for success. They recommend 4 weeks for this prep work, but especially if you plan on working right up till you start the course, I would say you need more like 6 to 8 weeks. The last thing I wanted to say was aside from the mental exertion and total time commitment for 12 weeks, I found the course to be physically grueling, and felt absolutely exhausted the first two weeks of the course. So, I think this is also something to keep in mind when considering which bootcamp to attend. But overall, I highly recommend App Academy!Read Less",app-academy
237346,Anonymous,1,"Software Engineering",2017,1,NULL,"Extremely Rigorous and Rewarding",1/7/2018,2018-01-07,"Software Engineer Track: In-Person",5.0,5.0,5.0,5.0,"I am approaching the end of the main curriculum as part of the 12 week full stack web development course in NYC and my experience thus far has been very positive. It is an extremely rigorous course, it is no exaggeration that it will require your total... Read More attention 10+ hours a day every single day for 3 months straight. That said, I feel I have learned more in that short period of time than at any other time in my life. I would highly recommend it for anyone looking to make a career change that is able to stay focused and is self motivated enough to stick with itI have not yet started the 3 week job search curriculum, so I can't comment on that yet though I know people who have had positive experiences and outcomes with itRead Less",app-academy
241411,"Matthew Szekalski",0,NULL,2017,1,NULL,"Stressful but rewarding",1/7/2018,2018-01-07,NULL,4.7,4.0,5.0,5.0,"There are definitely pros and cons to App Academy. The curriculum covers a ton of stuff, including many computer science topics that many other bootcamps do NOT go over, which definitely helps when looking for a first job and beyond. That being said,... Read More the course is not for everyone. It's an extremely rigorous and stressful course, which requires complete dedication to the work and topics being taught. A loss of focus could lead to being dismissed from the course. Overall though, the course has been very rewarding and in the end if you put in the work, it will pay off.Read Less",app-academy
241395,Anonymous,1,NULL,2017,1,NULL,"Awesome and Rewarding Experience",1/7/2018,2018-01-07,NULL,4.3,4.0,4.0,5.0,"App Academy's curriculum is a comprehensive and intense program. The program itself is a full-time commitment so be prepared to sacrifice other obligations in order to make this your top priority. You start out with working through basic concepts in Ruby... Read More to being able to build fully functional apps towards the end of the program. Dedicate the time and effort into the program, and the program will reward you with the skills needed to enter the workforce.Read Less",app-academy
241350,"Brendan H",0,NULL,2017,1,"Fullstack Developer","Go In Prepared, Come Out Ahead",1/6/2018,2018-01-06,NULL,4.0,4.0,3.0,5.0,"Make no mistake, AppAcademy is a commitment. For twelve weeks, you'll live in a pressure cooker with little time for friends or family, but if you devote yourself to it you'll come out doing things you couldn't imagine you could do going in. I had real... Read More doubts that I would come out of the experience with the ability to be a fullstack developer, but it's a program that really does work if you give it your all.My only hesitation in recommending it is that the curriculum truly is not for everyone - expect that you can always ask for help and it'll be provided, but the onus is fundamentally on the student to rise to the challenge.Read Less",app-academy
241424,Anonymous,1,NULL,2017,1,NULL,"A great one",1/6/2018,2018-01-06,NULL,4.7,5.0,5.0,4.0,"App Academy has a great staff and curriculum. Be prepared to work very hard and learn a lot in a short amount of time. App Academy teaches you how to program and sets you up to be a full stack developer in just 12 weeks. You will be surprised by your... Read More growth.Read Less",app-academy
241421,"Brice Powell",0,"Software Engineering",2017,1,student,"Rigorous? Intense? But you will be amazed how much you learn.",1/6/2018,2018-01-06,"Software Engineer Track: In-Person",4.3,5.0,4.0,4.0,"I really enjoyed my time at App Academy so far. It is a program full of people from all walks of life and everyone is excited to be there(if you're not, you won't have the drive to keep going, its intense!) Be prepared to teach your self (and possibly... Read More your pair for the day). If you keep up with the homework and avoid all other distractions its very doable! Highly recommend!Read Less",app-academy
241407,"Kevin M.",0,"Software Engineering",2017,1,NULL,"One of the best investments I've ever made",1/5/2018,2018-01-05,"Software Engineer Track: In-Person",4.7,5.0,5.0,4.0,"App Academy is an investment in your future. With hard work and dedication you can get through the program and be qualified for a fantastic job. I found a job rather quickly after graduation, and although your mileage may vary, there is a very real demand... Read More in the computer science field. They will teach you the skills necessary to land a great job. It is a very rigorous 3 months however, so be prepared. If you have the right mindset and a dedicated attitude to learn you will be successfull here. Be prepared to start your day at 9am and end at midnight or close to it every weekday. Take homework seriously as it prepares you for the next day. Weekends don't leave much time for relaxation as you will most likely be studying intensely for an exam (it is very easy to fail an exam even if you understand the material, so don't underestimate them!). Exams are scheduled such that you usually can only study on the weekend right before. Basically you should pretend fun doesnt exist for 3 months - slacking would be dangerous.Read Less",app-academy
241367,Anonymous,1,"Software Engineering",2017,1,NULL,"Never gets easier, you just get better.",1/4/2018,2018-01-04,"Software Engineer Track: In-Person",3.7,4.0,4.0,3.0,"App Academy was most definitely an interesting experience.When applying you're told that it's a full-time program and its 45 hours a week, be prepared to spend close to 90 hours a week working. Yes, it's true that you can learn all the information on... Read More your own, but I know that I would not have been able to learn the same amount of information in the short timeframe that was the main curriculum.The main curriculum and the alpha curriculum both have their flaws but they are both pretty solid. There are reviews that say that the Alpha Curriculum did not prepare you sufficiently for the main curriculum, I would have to disagree with that because I felt prepared for the first week. We are currently in the middle of the Job Search curriculum right and it's been useful in terms of getting practice whiteboarding etc but I guess we'll see how much help it really is once I start interviewing out in the wild.Overall I think that the program is great, you do get out of it as much as you put into it.Read Less",app-academy
241366,"Julian Compagni Portis",0,NULL,2017,1,NULL,"Positive Learning Environment",1/4/2018,2018-01-04,NULL,4.0,4.0,4.0,NULL,"App academy provided a great environment to improve my software development skills. The structure of the app academy curriculum is incredibly intense and requires a massive amount of work. The course materials and projects were generally well written... Read More and informative. It is worth noting that all of the curriculum instructors are graduates of app academy. This does provide the immediate advantage that they are highly familiar with the a/A curriculum. The obvious downside of this fact is that there is no diversity of knowledge and that much of the course instruction is coming from people with just a handful more weeks experience than the students they are helping. That being said, the structure of the curriculum is such that if you truly commit yourself to the process you will vastly improve your abilities as a software developer.Read Less",app-academy
240693,Anonymous,1,NULL,2017,1,NULL,"rigorous curriculum",12/16/2017,2017-12-16,"Software Engineer Track: In-Person",4.3,4.0,5.0,4.0,"The App Academy curriculum is filled with a ton of good material that I wasn't always able to cover because of how fast the course went. That said, I definitely learned more than I would have at any other institution or on my own. The fullstack, JavaScript,... Read More and flex project are the three projects we work on during the curriculum and really shape our portfolios. The JavaScript and flex projects are part of the job search curriculum which I feel should be structured a little better in regards to the schedule. The JavaScript and Flex projects are crucial to our portfolios but we only get a week to do it while having to attend multiple lectures throughout the day but I suppose that's why it's called a boot camp. The TA's for the first part of the course were amazing and are the highlight of App Academy--the job search TAs are amazing as well but they seem slightly understaffed.Read Less",app-academy
240872,Matthew,0,NULL,2017,1,NULL,"One of the best decisions I've made...",12/15/2017,2017-12-15,"Software Engineer Track: In-Person",5.0,5.0,5.0,5.0,"Attending App Academy has been one of the most rewarding experiences I've had thus far, and I have not even started job hunting yet. If you attend, be prepared to drop pretty much everything else from your life for the duration of the program. Also be... Read More prepared that if you don't truly love programming, you may get burnt out during that time.I'm truly amazed at how much I have learned in such a short period of time, and how hard I've been able to work to achieve that goal. As cheesy as it sounds, now that I've made it through the program, I feel as if any goals I have are achievable if I can muster this kind of work ethic.There are certainly things about this program that could be improved. However i do like that as the course went on, and especially now in the job search curriculum, you become more and more independent as you learn how to teach yourself. Some people may feel they want more hands-on instruction, but I thought they provided a good balance.I'll update this review during or after the job search if I feel differently.Read Less",app-academy
240664,Anonymous,1,NULL,2017,1,NULL,"Overall great experience",12/15/2017,2017-12-15,"Software Engineer Track: In-Person",4.3,5.0,4.0,4.0,"ProsThis is by far the longest and hardest I've worked my entire life. Yes, I'm putting in 90+ hours every week but I'm honestly enjoying the entire process thus far. There is a massive sense of accomplishment taking projects from concept to completion... Read More in one to two weeks. You'll meet and bond with amazing people and have TAs stay late to help you with your projects. From my experiences so far, I would definitely take this route again.ConsThe TAs are students that had just graduated and immediately begin teaching the next cohort. Some of the curriculum seems disorganized or is material take from other sources and repurposed for a/A. I don't feel like I'm ready to begin the job search and meet a/A's bold salary claims. I'll try and update this post when/if I land a job.Read Less",app-academy
240605,Anonymous,1,NULL,2017,1,NULL,"One of the most rigorous but rewarding experiences of my life.",12/15/2017,2017-12-15,"Software Engineer Track: In-Person",4.3,4.0,5.0,4.0,"App Academy has definitely been a great experience overall and I can attest to the amount I've grown since I began the program. Be prepared to work 80-100 hours weeks, but the workload is worth it. I can confidently say that I have learned everything... Read More I need to work as a Software Engineer.Read Less",app-academy
240649,Anonymous,1,NULL,2017,1,Student,"Learned a lot",12/14/2017,2017-12-14,"Software Engineer Track: In-Person",4.0,4.0,5.0,3.0,"Overall, it was a great learning experience. I'm not sure if I'm ready for an actual job, but I've learned a lot more than what I would've if I had been on my own. The people make the boot camp great.",app-academy
242961,Anonymous,1,NULL,2017,1,Student,"Their Main Curriculum is Great, but the Rest Sucks",12/14/2017,2017-12-14,"Software Engineer Track: In-Person",2.7,3.0,4.0,1.0,"I have mixed opinions about App Academy. There are 3 main sections to App Academy's overall curriculum. Once you're accepted into App Academy, there's Alpha Course (a 1 month long online preparation), the Main Curriculum (~10 weeks of onsite learning),... Read More and Job Search Curriculum (~4 weeks of onsite learning geared toward getting a job).Alpha Course is awful. It's disorganized and poorly structured. They are working on improving it, but it's obviously a work in progress.The Main Curriculum is fantastic. It's engaging and you'll genuinely learn a lot from your experience. The TAs are the highlight, willing to stay behind late and help students with their projects/lessons/homework. It's tough, but very engaging and satisfying. Some of the video assignments are poor, but the vast majority of the Main Curriculum is good.In contrast, Job Search Curriculum is poorly designed and unorganized. Important information and references are split among multiple different locations and require students to go on a scavenger hunt to find the simplest of information. The schedule is poorly set to encourage haphazard results and indifference to crucial portions of the curriculum. The App Academy website for the Job Search Curriculum is an absolute joke in comparison to the Main Curriculum. The difference in quality is laughable. Feedback for projects and assignments is slow and disjointed. The kindest adjective to describe feedback for our assignments would be unreliable- in quality and in quantity. The staff do seem to try sometimes and I'm sure they're nice people, but they're understaffed. Overall, you learn a lot, but I'm skeptical in their help getting a job.Read Less",app-academy
240637,"Tyler Chi",0,NULL,2017,1,NULL,"Very good decision",12/14/2017,2017-12-14,"Software Engineer Track: In-Person",5.0,5.0,5.0,5.0,"I'm currently in the Job Search Curriculum at app academy (weeks 10 - 13) and I have no regrets about coming here. I have learned a tremendous amount in a very short period of time, and have made many very good friends. It is definitely a lot of work,... Read More on average one should really expect to spend 90+ hours a week studying.Read Less",app-academy
240873,Anonymous,1,NULL,2017,1,NULL,"Don't underestimate how hard this will be.",12/13/2017,2017-12-13,"Software Engineer Track: In-Person",5.0,5.0,5.0,5.0,"I was extremely attracted to this program because I believed that the payment structure would keep the instructors and the company accountable, as well as push me outside of my comfort zone and challenge me; I just didn't know how much it would challenge... Read More me. It was hard in every way; mentally, physically, socially. Hours of pair programming everyday can really break a person down especially if they are an introvert, and the speed at which we covered the material really makes you reevaluate your intelligence. I never felt this much pressure until I came to this program and honestly, I got extremely burnt out around week 6. It took awhile to recover from that; it involved a lot of learning how to take care of myself. That being said, the payoff has been enormous. I have had preconceived ideas about other people challenged and disproven, I learned more in the past 11 weeks than I have in years of schooling, I've met amazing people and made what will probably life-long friends (suffering really does bring people together), and while my confidence in my intelligence is at an all time low, I know that this is the most substantial thing I've accomplished up until this point in my life so I am also proud of myself. Imposter syndrome runs rampant, especially when you see people that you considered to be capable developers cut from the ranks (a good amount of students get cut from the weekly assessments), and it's normal to get up to week 8 and feel like you don't know anything at all, only to hit your fullstack project and pretty much learn everything out of necessity. Take away is this: know how to take care of yourself, know what you need to do to get by in a stressful environment, and be honest with the limit of your abilities. When your abilities seem to fall short of what is needed and you fail an assessment or screw up a project, learn to forgive yourself and pick yourself up and move on, there's no time to wallow, and there's no time to be so hard on yourself, the program is hard enough as it is. If you need a challenge, something to light a fire under your otherwise unmotivated ass, this is it.Read Less",app-academy
240547,"Truong Nguyen",0,NULL,2017,1,NULL,Intense,12/13/2017,2017-12-13,"Software Engineer Track: In-Person",4.0,4.0,4.0,4.0,"This is a really intense program. I started the program with every little experience and now am pretty comfortable writing React apps. It's very unique to be in an environment with an entire cohort of people who are there to learn as much as possible,... Read More collaborate, and help each other out. Definitely plan on not having a life for 12 weeks, but the knowledge gained and connections made will be worth it.Read Less",app-academy
